ID,Name,Sex,Age,Height,Weight,Team,NOC,Games,Year,Season,City,Sport,Event,Medal,region,notes
11951,Ole Einar Bjrndalen,M,40.0,178.0,65.0,Norway,NOR,2014 Winter,2014,Winter,Sochi,Biathlon,Biathlon Mixed 2 x 6 kilometres and 2 x 7.5 kilometres Relay,Gold,Norway,
11957,Alfred Hartman Bjrnson,M,23.0,,,Norway,NOR,1912 Summer,1912,Summer,Stockholm,Gymnastics,"Gymnastics Men's Team All-Around, Free System",Gold,Norway,
11982,"Kimberly A. ""Kim"" Black",F,21.0,168.0,60.0,United States,USA,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,Gold,USA,
11983,"Lawrence Jeffery ""Larry"" Black",M,21.0,186.0,80.0,United States,USA,1972 Summer,1972,Summer,Munich,Athletics,Athletics Men's 4 x 100 metres Relay,Gold,USA,
12019,"Henry Thomas ""Harry"" Blackstaffe",M,39.0,,68.0,Great Britain,GBR,1908 Summer,1908,Summer,London,Rowing,Rowing Men's Single Sculls,Gold,UK,
12029,Bror Erik Alvar Bladstrm,M,18.0,,,Sweden,SWE,1936 Summer,1936,Summer,Berlin,Canoeing,"Canoeing Men's Folding Kayak Doubles, 10 kilometres",Gold,Sweden,
12035,Vakht'ang Blagidze,M,25.0,160.0,52.0,Soviet Union,URS,1980 Summer,1980,Summer,Moskva,Wrestling,"Wrestling Men's Flyweight, Greco-Roman",Gold,Russia,
12048,Alana Olga Blahoski,F,23.0,170.0,57.0,United States,USA,1998 Winter,1998,Winter,Nagano,Ice Hockey,Ice Hockey Women's Ice Hockey,Gold,USA,
12054,Bonnie Kathleen Blair (-Cruikshank),F,23.0,165.0,59.0,United States,USA,1988 Winter,1988,Winter,Calgary,Speed Skating,Speed Skating Women's 500 metres,Gold,USA,
12054,Bonnie Kathleen Blair (-Cruikshank),F,27.0,165.0,59.0,United States,USA,1992 Winter,1992,Winter,Albertville,Speed Skating,Speed Skating Women's 500 metres,Gold,USA,
12054,Bonnie Kathleen Blair (-Cruikshank),F,27.0,165.0,59.0,United States,USA,1992 Winter,1992,Winter,Albertville,Speed Skating,"Speed Skating Women's 1,000 metres",Gold,USA,
12054,Bonnie Kathleen Blair (-Cruikshank),F,29.0,165.0,59.0,United States,USA,1994 Winter,1994,Winter,Lillehammer,Speed Skating,Speed Skating Women's 500 metres,Gold,USA,
12054,Bonnie Kathleen Blair (-Cruikshank),F,29.0,165.0,59.0,United States,USA,1994 Winter,1994,Winter,Lillehammer,Speed Skating,"Speed Skating Women's 1,000 metres",Gold,USA,
12056,"James Howard ""Jim"" Blair",M,22.0,183.0,76.0,United States,USA,1932 Summer,1932,Summer,Los Angeles,Rowing,Rowing Men's Coxed Eights,Gold,USA,
12058,Lee Everett Blair,M,20.0,,,United States,USA,1932 Summer,1932,Summer,Los Angeles,Art Competitions,"Art Competitions Mixed Painting, Drawings And Water Colors",Gold,USA,
12083,"Robert Bowlby ""Rob"" Blake",M,32.0,193.0,102.0,Canada,CAN,2002 Winter,2002,Winter,Salt Lake City,Ice Hockey,Ice Hockey Men's Ice Hockey,Gold,Canada,
12086,Yohan Blake,M,22.0,180.0,80.0,Jamaica,JAM,2012 Summer,2012,Summer,London,Athletics,Athletics Men's 4 x 100 metres Relay,Gold,Jamaica,
12086,Yohan Blake,M,26.0,180.0,80.0,Jamaica,JAM,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's 4 x 100 metres Relay,Gold,Jamaica,
12095,Henrik Blakskjr,M,29.0,194.0,90.0,Denmark,DEN,2000 Summer,2000,Summer,Sydney,Sailing,Sailing Mixed Three Person Keelboat,Gold,Denmark,
12100,Isabelle Blanc,F,26.0,171.0,75.0,France,FRA,2002 Winter,2002,Winter,Salt Lake City,Snowboarding,Snowboarding Women's Parallel Giant Slalom,Gold,France,
12106,Joseph lie Blanchard,M,22.0,,,Winnipeg Shamrocks-1,CAN,1904 Summer,1904,Summer,St. Louis,Lacrosse,Lacrosse Men's Lacrosse,Gold,Canada,
12114,Armand Blanchonnet,M,20.0,182.0,78.0,France,FRA,1924 Summer,1924,Summer,Paris,Cycling,"Cycling Men's Road Race, Individual",Gold,France,
12114,Armand Blanchonnet,M,20.0,182.0,78.0,France,FRA,1924 Summer,1924,Summer,Paris,Cycling,"Cycling Men's Road Race, Team",Gold,France,
12115,Gaston Frdric Blanchy,M,31.0,,,Olle,FRA,1900 Summer,1900,Summer,Paris,Sailing,Sailing Mixed 2-3 Ton,Gold,France,
12115,Gaston Frdric Blanchy,M,31.0,,,Olle,FRA,1900 Summer,1900,Summer,Paris,Sailing,Sailing Mixed 2-3 Ton,Gold,France,
12146,Harriet Claiborne Bland (-Green),F,21.0,163.0,50.0,United States,USA,1936 Summer,1936,Summer,Berlin,Athletics,Athletics Women's 4 x 100 metres Relay,Gold,USA,
12152,Peter Blang,M,31.0,205.0,94.0,Netherlands,NED,1996 Summer,1996,Summer,Atlanta,Volleyball,Volleyball Men's Volleyball,Gold,Netherlands,
12154,Leszek Robert Blanik,M,31.0,163.0,64.0,Poland,POL,2008 Summer,2008,Summer,Beijing,Gymnastics,Gymnastics Men's Horse Vault,Gold,Poland,
12157,Johann Blank,M,24.0,,,Germany,GER,1928 Summer,1928,Summer,Amsterdam,Water Polo,Water Polo Men's Water Polo,Gold,Germany,
12166,"Francina Elsje ""Fanny"" Blankers-Koen",F,30.0,175.0,63.0,Netherlands,NED,1948 Summer,1948,Summer,London,Athletics,Athletics Women's 100 metres,Gold,Netherlands,
12166,"Francina Elsje ""Fanny"" Blankers-Koen",F,30.0,175.0,63.0,Netherlands,NED,1948 Summer,1948,Summer,London,Athletics,Athletics Women's 200 metres,Gold,Netherlands,
12166,"Francina Elsje ""Fanny"" Blankers-Koen",F,30.0,175.0,63.0,Netherlands,NED,1948 Summer,1948,Summer,London,Athletics,Athletics Women's 80 metres Hurdles,Gold,Netherlands,
12166,"Francina Elsje ""Fanny"" Blankers-Koen",F,30.0,175.0,63.0,Netherlands,NED,1948 Summer,1948,Summer,London,Athletics,Athletics Women's 4 x 100 metres Relay,Gold,Netherlands,
12170,Dain J. Blanton,M,28.0,190.0,92.0,United States-1,USA,2000 Summer,2000,Summer,Sydney,Beach Volleyball,Beach Volleyball Men's Beach Volleyball,Gold,USA,
12183,Mriam Guadalupe Blasco Soto,F,28.0,,,Spain,ESP,1992 Summer,1992,Summer,Barcelona,Judo,Judo Women's Lightweight,Gold,Spain,
12200,"Jeffrey Carl ""Jeff"" Blatnick",M,27.0,189.0,120.0,United States,USA,1984 Summer,1984,Summer,Los Angeles,Wrestling,"Wrestling Men's Super-Heavyweight, Greco-Roman",Gold,USA,
12244,Keston Bledman,M,20.0,180.0,88.0,Trinidad and Tobago,TTO,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Men's 4 x 100 metres Relay,Gold,Trinidad,Trinidad and Tobago
12248,Ethelda Marguerite Bleibtrey (-Schlatke),F,18.0,,,United States,USA,1920 Summer,1920,Summer,Antwerpen,Swimming,Swimming Women's 100 metres Freestyle,Gold,USA,
12248,Ethelda Marguerite Bleibtrey (-Schlatke),F,18.0,,,United States,USA,1920 Summer,1920,Summer,Antwerpen,Swimming,Swimming Women's 300 metres Freestyle,Gold,USA,
12248,Ethelda Marguerite Bleibtrey (-Schlatke),F,18.0,,,United States,USA,1920 Summer,1920,Summer,Antwerpen,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Gold,USA,
12257,"Donald Franklin ""Don"" Blessing",M,22.0,172.0,54.0,United States,USA,1928 Summer,1928,Summer,Amsterdam,Rowing,Rowing Men's Coxed Eights,Gold,USA,
12269,"Richard Adolph ""Dick"" Blick",M,20.0,195.0,87.0,United States,USA,1960 Summer,1960,Summer,Roma,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,Gold,USA,
12280,Aleksandr Ivanovich Blinov,M,25.0,176.0,68.0,Soviet Union,URS,1980 Summer,1980,Summer,Moskva,Equestrianism,"Equestrianism Mixed Three-Day Event, Team",Gold,Russia,
12281,Viktor Nikolayevich Blinov,M,22.0,176.0,82.0,Soviet Union,URS,1968 Winter,1968,Winter,Grenoble,Ice Hockey,Ice Hockey Men's Ice Hockey,Gold,Russia,
12282,Yury Ivanovich Blinov,M,23.0,168.0,70.0,Soviet Union,URS,1972 Winter,1972,Winter,Sapporo,Ice Hockey,Ice Hockey Men's Ice Hockey,Gold,Russia,
12290,Irina Valeryevna Bliznova,F,29.0,182.0,68.0,Russia,RUS,2016 Summer,2016,Summer,Rio de Janeiro,Handball,Handball Women's Handball,Gold,Russia,
12291,Anastasiya Ilyinichna Bliznyuk,F,18.0,173.0,51.0,Russia,RUS,2012 Summer,2012,Summer,London,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Group,Gold,Russia,
12291,Anastasiya Ilyinichna Bliznyuk,F,22.0,173.0,51.0,Russia,RUS,2016 Summer,2016,Summer,Rio de Janeiro,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Group,Gold,Russia,
12317,Jan Blokhuijsen,M,24.0,184.0,81.0,Netherlands,NED,2014 Winter,2014,Winter,Sochi,Speed Skating,Speed Skating Men's Team Pursuit (8 laps),Gold,Netherlands,
12327,Vanja Hedvig Desideria Blomberg (-Webjrn),F,23.0,,,Sweden,SWE,1952 Summer,1952,Summer,Helsinki,Gymnastics,Gymnastics Women's Team Portable Apparatus,Gold,Sweden,
12337,Erik Gustaf Blomqvist,M,33.0,,,Sweden,SWE,1912 Summer,1912,Summer,Stockholm,Shooting,"Shooting Men's Free Rifle, Three Positions, 300 metres, Team",Gold,Sweden,
12377,"Douglas Morlan ""Doug"" Blubaugh",M,25.0,170.0,73.0,United States,USA,1960 Summer,1960,Summer,Roma,Wrestling,"Wrestling Men's Welterweight, Freestyle",Gold,USA,
12382,Kay Bluhm,M,23.0,191.0,86.0,Germany,GER,1992 Summer,1992,Summer,Barcelona,Canoeing,"Canoeing Men's Kayak Doubles, 500 metres",Gold,Germany,
12382,Kay Bluhm,M,23.0,191.0,86.0,Germany,GER,1992 Summer,1992,Summer,Barcelona,Canoeing,"Canoeing Men's Kayak Doubles, 1,000 metres",Gold,Germany,
12382,Kay Bluhm,M,27.0,191.0,86.0,Germany,GER,1996 Summer,1996,Summer,Atlanta,Canoeing,"Canoeing Men's Kayak Doubles, 500 metres",Gold,Germany,
12399,Pernille Blume,F,22.0,170.0,58.0,Denmark,DEN,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Women's 50 metres Freestyle,Gold,Denmark,
12408,"Christian ""Bdi"" Blunck",M,24.0,189.0,87.0,Germany,GER,1992 Summer,1992,Summer,Barcelona,Hockey,Hockey Men's Hockey,Gold,Germany,
12412,Serge Blusson,M,20.0,,,France,FRA,1948 Summer,1948,Summer,London,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",Gold,France,
12443,"Christopher Miles ""Chris"" Boardman",M,23.0,175.0,70.0,Great Britain,GBR,1992 Summer,1992,Summer,Barcelona,Cycling,"Cycling Men's Individual Pursuit, 4,000 metres",Gold,UK,
12444,Christopher Alan Boardman,M,33.0,,,Lalage,GBR,1936 Summer,1936,Summer,Berlin,Sailing,Sailing Mixed 6 metres,Gold,UK,
12448,"Leslie ""Les"" Boardman",M,22.0,,,Australasia,ANZ,1912 Summer,1912,Summer,Stockholm,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,Gold,Australia,Australasia
12478,Gyula Bbis,M,38.0,,,Hungary,HUN,1948 Summer,1948,Summer,London,Wrestling,"Wrestling Men's Heavyweight, Freestyle",Gold,Hungary,
12485,Loredana Boboc,F,16.0,139.0,32.0,Romania,ROU,2000 Summer,2000,Summer,Sydney,Gymnastics,Gymnastics Women's Team All-Around,Gold,Romania,
12493,Vsevolod Mikhaylovich Bobrov,M,33.0,180.0,79.0,Soviet Union,URS,1956 Winter,1956,Winter,Cortina d'Ampezzo,Ice Hockey,Ice Hockey Men's Ice Hockey,Gold,Russia,
12494,Yekaterina Aleksandrovna Bobrova,F,23.0,160.0,49.0,Russia,RUS,2014 Winter,2014,Winter,Sochi,Figure Skating,Figure Skating Mixed Team,Gold,Russia,
12496,Vladlena Eduardovna Bobrovnikova,F,28.0,180.0,72.0,Russia,RUS,2016 Summer,2016,Summer,Rio de Janeiro,Handball,Handball Women's Handball,Gold,Russia,
12502,Liudmyla Kostiantynivna Bobrus-Poradnyk,F,30.0,169.0,63.0,Soviet Union,URS,1976 Summer,1976,Summer,Montreal,Handball,Handball Women's Handball,Gold,Russia,
12502,Liudmyla Kostiantynivna Bobrus-Poradnyk,F,34.0,169.0,63.0,Soviet Union,URS,1980 Summer,1980,Summer,Moskva,Handball,Handball Women's Handball,Gold,Russia,
12518,Giorgio Bocchino,M,23.0,,,Italy,ITA,1936 Summer,1936,Summer,Berlin,Fencing,"Fencing Men's Foil, Team",Gold,Italy,
12522,Nina Antonivna Bocharova,F,27.0,,,Soviet Union,URS,1952 Summer,1952,Summer,Helsinki,Gymnastics,Gymnastics Women's Team All-Around,Gold,Russia,
12522,Nina Antonivna Bocharova,F,27.0,,,Soviet Union,URS,1952 Summer,1952,Summer,Helsinki,Gymnastics,Gymnastics Women's Balance Beam,Gold,Russia,
12560,Rich Marlow Bockelie,M,21.0,,,Bera,NOR,1924 Summer,1924,Summer,Paris,Sailing,Sailing Mixed 8 metres,Gold,Norway,
12563,Conrad Helmut Fritz Bcker,M,25.0,,,Germany,GER,1896 Summer,1896,Summer,Athina,Gymnastics,"Gymnastics Men's Parallel Bars, Teams",Gold,Germany,
12563,Conrad Helmut Fritz Bcker,M,25.0,,,Germany,GER,1896 Summer,1896,Summer,Athina,Gymnastics,"Gymnastics Men's Horizontal Bar, Teams",Gold,Germany,
12567,Franz Bckli,M,42.0,,,Switzerland,SUI,1900 Summer,1900,Summer,Paris,Shooting,"Shooting Men's Free Rifle, Three Positions, 300 metres, Team",Gold,Switzerland,
12587,Harro Bode,M,25.0,180.0,77.0,West Germany,FRG,1976 Summer,1976,Summer,Montreal,Sailing,Sailing Mixed Two Person Dinghy,Gold,Germany,
12600,Carla Bodendorf (Rietig-),F,22.0,164.0,58.0,East Germany,GDR,1976 Summer,1976,Summer,Montreal,Athletics,Athletics Women's 4 x 100 metres Relay,Gold,Germany,
12623,Andrs Bodnr,M,22.0,180.0,78.0,Hungary,HUN,1964 Summer,1964,Summer,Tokyo,Water Polo,Water Polo Men's Water Polo,Gold,Hungary,
12636,Andrea Bod-Molnr,F,22.0,,,Hungary,HUN,1956 Summer,1956,Summer,Melbourne,Gymnastics,Gymnastics Women's Team Portable Apparatus,Gold,Hungary,
12663,"Josephine Francisca Maria ""Fieke"" Boekhorst",F,26.0,166.0,80.0,Netherlands,NED,1984 Summer,1984,Summer,Los Angeles,Hockey,Hockey Women's Hockey,Gold,Netherlands,
12676,Isabelle Bori-Bgard,F,20.0,180.0,64.0,France,FRA,1980 Summer,1980,Summer,Moskva,Fencing,"Fencing Women's Foil, Team",Gold,France,
12693,"Martina Boesler (-Kirchner, -Wieduwilt)",F,23.0,175.0,70.0,East Germany,GDR,1980 Summer,1980,Summer,Moskva,Rowing,Rowing Women's Coxed Eights,Gold,Germany,
12702,Galabin Pepov Boevski,M,25.0,175.0,69.0,Bulgaria,BUL,2000 Summer,2000,Summer,Sydney,Weightlifting,Weightlifting Men's Lightweight,Gold,Bulgaria,
12712,Anna Ivanovna Bogaly-Titovets,F,26.0,167.0,58.0,Russia,RUS,2006 Winter,2006,Winter,Torino,Biathlon,Biathlon Women's 4 x 6 kilometres Relay,Gold,Russia,
12712,Anna Ivanovna Bogaly-Titovets,F,30.0,167.0,58.0,Russia,RUS,2010 Winter,2010,Winter,Vancouver,Biathlon,Biathlon Women's 4 x 6 kilometres Relay,Gold,Russia,
12724,Anatoly Ivanovich Bogdanov,M,21.0,,,Soviet Union,URS,1952 Summer,1952,Summer,Helsinki,Shooting,"Shooting Men's Free Rifle, Three Positions, 300 metres",Gold,Russia,
12724,Anatoly Ivanovich Bogdanov,M,25.0,,,Soviet Union,URS,1956 Summer,1956,Summer,Melbourne,Shooting,"Shooting Men's Small-Bore Rifle, Three Positions, 50 metres",Gold,Russia,
12741,Aleksandr Viktorovich Bogdanovich,M,26.0,191.0,97.0,Belarus,BLR,2008 Summer,2008,Summer,Beijing,Canoeing,"Canoeing Men's Canadian Doubles, 1,000 metres",Gold,Belarus,
12742,Andrey Viktorovich Bogdanovich,M,20.0,193.0,87.0,Belarus,BLR,2008 Summer,2008,Summer,Beijing,Canoeing,"Canoeing Men's Canadian Doubles, 1,000 metres",Gold,Belarus,
12748,Fyodor Fyodorovich Bogdanovsky,M,26.0,,75.0,Soviet Union,URS,1956 Summer,1956,Summer,Melbourne,Weightlifting,Weightlifting Men's Middleweight,Gold,Russia,
12755,"Philip George ""Phil"" Boggs",M,26.0,165.0,59.0,United States,USA,1976 Summer,1976,Summer,Montreal,Diving,Diving Men's Springboard,Gold,USA,
12762,Svetlana Leonidovna Boginskaya,F,15.0,157.0,44.0,Soviet Union,URS,1988 Summer,1988,Summer,Seoul,Gymnastics,Gymnastics Women's Team All-Around,Gold,Russia,
12762,Svetlana Leonidovna Boginskaya,F,15.0,157.0,44.0,Soviet Union,URS,1988 Summer,1988,Summer,Seoul,Gymnastics,Gymnastics Women's Horse Vault,Gold,Russia,
12762,Svetlana Leonidovna Boginskaya,F,19.0,157.0,44.0,Unified Team,EUN,1992 Summer,1992,Summer,Barcelona,Gymnastics,Gymnastics Women's Team All-Around,Gold,Russia,
12763,Vadim Iosifovich Bogiyev,M,25.0,170.0,68.0,Russia,RUS,1996 Summer,1996,Summer,Atlanta,Wrestling,"Wrestling Men's Lightweight, Freestyle",Gold,Russia,
12766,Wendy Lou Lansbach Boglioli,F,21.0,180.0,64.0,United States,USA,1976 Summer,1976,Summer,Montreal,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Gold,USA,
12779,Tanya Bogomilova-Dangalakova,F,24.0,172.0,59.0,Bulgaria,BUL,1988 Summer,1988,Summer,Seoul,Swimming,Swimming Women's 100 metres Breaststroke,Gold,Bulgaria,
12805,Ivan Havrylovych Bohdan,M,32.0,185.0,108.0,Soviet Union,URS,1960 Summer,1960,Summer,Roma,Wrestling,"Wrestling Men's Heavyweight, Greco-Roman",Gold,Russia,
12815,Folke Ivar Reinhold Bohlin,M,50.0,,,Slaghoken II,SWE,1956 Summer,1956,Summer,Melbourne,Sailing,Sailing Mixed Three Person Keelboat,Gold,Sweden,
12867,ric Boisse,M,24.0,180.0,70.0,France,FRA,2004 Summer,2004,Summer,Athina,Fencing,"Fencing Men's epee, Team",Gold,France,
12868,Philippe Alain Boisse,M,25.0,183.0,80.0,France,FRA,1980 Summer,1980,Summer,Moskva,Fencing,"Fencing Men's epee, Team",Gold,France,
12868,Philippe Alain Boisse,M,29.0,183.0,80.0,France,FRA,1984 Summer,1984,Summer,Los Angeles,Fencing,"Fencing Men's epee, Individual",Gold,France,
12885,Brian Anthony Boitano,M,24.0,180.0,75.0,United States,USA,1988 Winter,1988,Winter,Calgary,Figure Skating,Figure Skating Men's Singles,Gold,USA,
12886,Arnaud Boiteau,M,30.0,185.0,76.0,France,FRA,2004 Summer,2004,Summer,Athina,Equestrianism,"Equestrianism Mixed Three-Day Event, Team",Gold,France,
12887,Jean Auguste Boiteux,M,19.0,186.0,83.0,France,FRA,1952 Summer,1952,Summer,Helsinki,Swimming,Swimming Men's 400 metres Freestyle,Gold,France,
12889,Gustaf Carl Fredrik Boivie,M,47.0,,,Sweden,SWE,1912 Summer,1912,Summer,Stockholm,Shooting,"Shooting Men's Small-Bore Rifle, Disappearing Target, 25 metres, Team",Gold,Sweden,
12904,Jrgen Bojsen-Mller,M,34.0,175.0,71.0,Denmark,DEN,1988 Summer,1988,Summer,Seoul,Sailing,Sailing Mixed Two Person Heavyweight Dinghy,Gold,Denmark,
12911,Lal Shah S. Bokhari,M,23.0,173.0,,India,IND,1932 Summer,1932,Summer,Los Angeles,Hockey,Hockey Men's Hockey,Gold,India,
12929,John Mary Pius Boland,M,25.0,,,Great Britain,GBR,1896 Summer,1896,Summer,Athina,Tennis,Tennis Men's Singles,Gold,UK,
12929,John Mary Pius Boland,M,25.0,,,Great Britain/Germany,GBR,1896 Summer,1896,Summer,Athina,Tennis,Tennis Men's Doubles,Gold,UK,
12941,Jeanette Bolden,F,24.0,174.0,65.0,United States,USA,1984 Summer,1984,Summer,Los Angeles,Athletics,Athletics Women's 4 x 100 metres Relay,Gold,USA,
12944,Igor Petrovich Boldin,M,28.0,180.0,79.0,Unified Team,EUN,1992 Winter,1992,Winter,Albertville,Ice Hockey,Ice Hockey Men's Ice Hockey,Gold,Russia,
12950,Harry Boldt,M,34.0,184.0,72.0,Germany,GER,1964 Summer,1964,Summer,Tokyo,Equestrianism,"Equestrianism Mixed Dressage, Team",Gold,Germany,
12950,Harry Boldt,M,46.0,184.0,72.0,West Germany,FRG,1976 Summer,1976,Summer,Montreal,Equestrianism,"Equestrianism Mixed Dressage, Team",Gold,Germany,
12966,John Keith Boles,M,36.0,,,United States,USA,1924 Summer,1924,Summer,Paris,Shooting,"Shooting Men's Running Target, Single Shot",Gold,USA,
12970,"Maria Yolande Caroline Gertrude ""Marjolein"" Bolhuis-Eijsvogel",F,23.0,168.0,63.0,Netherlands,NED,1984 Summer,1984,Summer,Los Angeles,Hockey,Hockey Women's Hockey,Gold,Netherlands,
13013,Aureliano Bolognesi,M,21.0,,,Italy,ITA,1952 Summer,1952,Summer,Helsinki,Boxing,Boxing Men's Lightweight,Gold,Italy,
13017,Aleksandr Aleksandrovich Boloshev,M,25.0,205.0,105.0,Soviet Union,URS,1972 Summer,1972,Summer,Munich,Basketball,Basketball Men's Basketball,Gold,Russia,
13018,Pyotr Grogoryevich Bolotnikov,M,30.0,173.0,64.0,Soviet Union,URS,1960 Summer,1960,Summer,Roma,Athletics,"Athletics Men's 10,000 metres",Gold,Russia,
13029,Usain St. Leo Bolt,M,21.0,196.0,95.0,Jamaica,JAM,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Men's 100 metres,Gold,Jamaica,
13029,Usain St. Leo Bolt,M,21.0,196.0,95.0,Jamaica,JAM,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Men's 200 metres,Gold,Jamaica,
13029,Usain St. Leo Bolt,M,25.0,196.0,95.0,Jamaica,JAM,2012 Summer,2012,Summer,London,Athletics,Athletics Men's 100 metres,Gold,Jamaica,
13029,Usain St. Leo Bolt,M,25.0,196.0,95.0,Jamaica,JAM,2012 Summer,2012,Summer,London,Athletics,Athletics Men's 200 metres,Gold,Jamaica,
13029,Usain St. Leo Bolt,M,25.0,196.0,95.0,Jamaica,JAM,2012 Summer,2012,Summer,London,Athletics,Athletics Men's 4 x 100 metres Relay,Gold,Jamaica,
13029,Usain St. Leo Bolt,M,29.0,196.0,95.0,Jamaica,JAM,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's 100 metres,Gold,Jamaica,
13029,Usain St. Leo Bolt,M,29.0,196.0,95.0,Jamaica,JAM,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's 200 metres,Gold,Jamaica,
13029,Usain St. Leo Bolt,M,29.0,196.0,95.0,Jamaica,JAM,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's 4 x 100 metres Relay,Gold,Jamaica,
13033,"Gustaf Adolf Boltenstern, Jr.",M,48.0,,,Sweden,SWE,1952 Summer,1952,Summer,Helsinki,Equestrianism,"Equestrianism Mixed Dressage, Team",Gold,Sweden,
13033,"Gustaf Adolf Boltenstern, Jr.",M,52.0,,,Sweden,SWE,1956 Summer,1956,Summer,Stockholm,Equestrianism,"Equestrianism Mixed Dressage, Team",Gold,Sweden,
13042,"Alice Ruth ""Ruthie"" Bolton-Holifield",F,29.0,173.0,68.0,United States,USA,1996 Summer,1996,Summer,Atlanta,Basketball,Basketball Women's Basketball,Gold,USA,
13042,"Alice Ruth ""Ruthie"" Bolton-Holifield",F,33.0,173.0,68.0,United States,USA,2000 Summer,2000,Summer,Sydney,Basketball,Basketball Women's Basketball,Gold,USA,
13050,Antal Bolvri,M,20.0,,,Hungary,HUN,1952 Summer,1952,Summer,Helsinki,Water Polo,Water Polo Men's Water Polo,Gold,Hungary,
13050,Antal Bolvri,M,24.0,,,Hungary,HUN,1956 Summer,1956,Summer,Melbourne,Water Polo,Water Polo Men's Water Polo,Gold,Hungary,
13076,Duje Bonai,M,23.0,,,Yugoslavia,YUG,1952 Summer,1952,Summer,Helsinki,Rowing,Rowing Men's Coxless Fours,Gold,Serbia,Yugoslavia
13079,Ozren Bonai,M,26.0,196.0,110.0,Yugoslavia,YUG,1968 Summer,1968,Summer,Mexico City,Water Polo,Water Polo Men's Water Polo,Gold,Serbia,Yugoslavia
13108,Fernando Bonatti,M,25.0,,,Italy,ITA,1920 Summer,1920,Summer,Antwerpen,Gymnastics,Gymnastics Men's Team All-Around,Gold,Italy,
13117,David John Were Bond,M,26.0,,,Swift,GBR,1948 Summer,1948,Summer,London,Sailing,Sailing Mixed Two Person Keelboat,Gold,UK,
13120,Hamish Byron Bond,M,26.0,189.0,89.0,New Zealand,NZL,2012 Summer,2012,Summer,London,Rowing,Rowing Men's Coxless Pairs,Gold,New Zealand,
13120,Hamish Byron Bond,M,30.0,189.0,89.0,New Zealand,NZL,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Men's Coxless Pairs,Gold,New Zealand,
13127,Anatoliy Pavlovych Bondarchuk,M,32.0,183.0,113.0,Soviet Union,URS,1972 Summer,1972,Summer,Munich,Athletics,Athletics Men's Hammer Throw,Gold,Russia,
13135,Olga Petrovna Bondarenko (Krentser-),F,28.0,154.0,42.0,Soviet Union,URS,1988 Summer,1988,Summer,Seoul,Athletics,"Athletics Women's 10,000 metres",Gold,Russia,
13145,Carl Gustaf Bonde,M,40.0,,,Sweden,SWE,1912 Summer,1912,Summer,Stockholm,Equestrianism,"Equestrianism Men's Dressage, Individual",Gold,Sweden,
13151,Ren Henri Georges Bondoux,M,27.0,168.0,,France,FRA,1932 Summer,1932,Summer,Los Angeles,Fencing,"Fencing Men's Foil, Team",Gold,France,
13187,Bong Jung-Keun,M,28.0,190.0,95.0,South Korea,KOR,2008 Summer,2008,Summer,Beijing,Baseball,Baseball Men's Baseball,Gold,South Korea,
13197,George Valentine Bonhag,M,24.0,179.0,60.0,United States,USA,1906 Summer,1906,Summer,Athina,Athletics,"Athletics Men's 1,500 metres Walk",Gold,USA,
13197,George Valentine Bonhag,M,30.0,179.0,60.0,United States,USA,1912 Summer,1912,Summer,Stockholm,Athletics,"Athletics Men's 3,000 metres, Team",Gold,USA,
