id,comment_id,comments
26362,593622984,"I had a great stay at Luiz' apartment. I only needed somewhere to sleep and shower for two nights, and I wanted an authentic traditional local experience, not a corporate hotel. I was not disappointed. On this occasion I had the apartment to myself so I did not see the other bedroom. But although it was compact the apartment was clean, and the building and neighbourhood seemed safe, even after midnight walking back from the Madison Square Garden area. If you think that vintage and compact is for you, I recommend this apartment."
26362,595557289,Great place! Great hosts! Guests should know that the toilet is outside of the apartment in the hallway and that there was no recycling bin. I had to carry mine home with me.
26362,595557289,Great place! Great hosts! Guests should know that the toilet is outside of the apartment in the hallway and that there was no recycling bin. I had to carry mine home with me.
26362,596722180,Great location. Not too much space.
26362,596722180,Great location. Not too much space.
26362,604793115,"Very good location ard port authority bus terminal and time square. Host Luiz was so funny and kind took care of me very well while I stayed 10days in his apt. 

Normally he is away from New York his assistant manage check in and out. But luckily when I visited New York he was also there so we chatted a lot and became friend! 

Very considerate person he is! I would like to recommend this place not only the location but also for the perfect host too!"
26362,604793115,"Very good location ard port authority bus terminal and time square. Host Luiz was so funny and kind took care of me very well while I stayed 10days in his apt. 

Normally he is away from New York his assistant manage check in and out. But luckily when I visited New York he was also there so we chatted a lot and became friend! 

Very considerate person he is! I would like to recommend this place not only the location but also for the perfect host too!"
26362,607754950,"This place is in a great location! However, renters should know that the kitchen and common areas will be shared with other renters and not with the host."
26362,607754950,"This place is in a great location! However, renters should know that the kitchen and common areas will be shared with other renters and not with the host."
26362,608442701,"Clean place, easy transportation, host was attentive to my requests."
26362,608442701,"Clean place, easy transportation, host was attentive to my requests."
26362,610960014,"Nice place, great location. Safe neighborhood, good access to public transportation. Did not like so much Toilet locates outside the flat. Communication was perfect, will book again..."
26362,610960014,"Nice place, great location. Safe neighborhood, good access to public transportation. Did not like so much Toilet locates outside the flat. Communication was perfect, will book again..."
26362,611630778,Had a good stay. Lots of eateries nearby. Very close to Port Authority. Soft bed with full kitchen use.
26362,611630778,Had a good stay. Lots of eateries nearby. Very close to Port Authority. Soft bed with full kitchen use.
26362,723004934,Great location in the city. Loved it
26362,723004934,Great location in the city. Loved it
26362,728073281,Great spot and location. Comfortable
26362,728073281,Great spot and location. Comfortable
26362,739003704,"nice room, near everything and great communication"
26362,739003704,"nice room, near everything and great communication"
26362,741526362,Thats good place
26362,741526362,Thats good place
26362,742140226,The place is in a great location. It’s very close to many different subway stops and lines it’s easy just to walk and pick one. The room is very quiet to and didn’t have any noise problems from the street or building. Highly recommend that you stay here.
26362,742140226,The place is in a great location. It’s very close to many different subway stops and lines it’s easy just to walk and pick one. The room is very quiet to and didn’t have any noise problems from the street or building. Highly recommend that you stay here.
